requirement_id,source_file,category,hint_tag,section_code,section_heading,requirement_text,evidence_expected,mandatory,source_pages,snippet,status
REQ-SEC-4,тендерска_документација_01332-2026_20260206132608.pdf,section_extract,section_extract,4,4.ПОДНЕСУВАЊЕ И ОТВАРАЊЕ НА ПОНУДИ...................................................................10,4.ПОДНЕСУВАЊЕ И ОТВАРАЊЕ НА ПОНУДИ...................................................................10,review_section_content,yes,,4.ПОДНЕСУВАЊЕ И ОТВАРАЊЕ НА ПОНУДИ...................................................................10,draft_from_target_section
REQ-SEC-5,тендерска_документација_01332-2026_20260206132608.pdf,section_extract,section_extract,5,5.УТВРДУВАЊЕ СПОСОБНОСТ..........................................................................................11,"5.УТВРДУВАЊЕ СПОСОБНОСТ..........................................................................................11
6.КРИТЕРИУМИ ЗА ИЗБОР НА НАЈПОВОЛНА ПОНУДА....................................................17
7.ОТВОРАЊЕ И ЕВАЛУАЦИЈА НА ПОНУДИТЕ...................................................................17
8.СКЛУЧУВАЊЕ НА ДОГОВОРОТ ЗА ЈАВНА НАБАВКА ИЛИ НА РАМКОВНАТА СПОГОДБА20
9.ПРАВО НА ЖАЛБА И ЗАВРШУВАЊЕ НА ПОСТАПКАТА ЗА ЈАВНА НАБАВКА................21
10.ЗАДОЛЖИТЕЛНИ ЕЛЕМЕНТИ НА ДОГОВОР..................................................................22
1.ОПШТИ ИНФОРМАЦИИ
1.1.Дефиниции
1.1.1Одредени поими употребени во оваа тендерска документација го имаат следново значење:
3
„Договор за јавна набавка“ е договор склучен во писмена форма меѓу еден или повеќе економски
оператори и договорниот орган чиј предмет е изведување градежни работи;
„Постапка за јавна набавка“ е постапка што ја спроведува договорниот орган, чија цел или дејство
е купување или стекнување работи;
„Економски оператор“ е секое физичко или правно лице или група такви лица, вклучувајќи ги и сите
привремени здружувања, кои на пазарот или во постапките за јавни набавки нудат работи;
„Понудувач“ е економски оператор кој поднел понуда;
„Носител на набавката“ е понудувач или група на понудувачи кои склучиле договор за јавна
набавка;
„Подизведувач“ е правно или физичко лице кое за понудувачот, со кој договорниот орган склучил
договор за јавна набавка или рамковна спогодба, изведува работи што се директно поврзани со
извршувањето на договорот или рамковната спогодба;
„Тендерска документација“ е секој документ изработен од страна на договорниот орган или на кој
упатува договорниот орган, а со кој се опишуваат или се утврдуваат елементите на одредена
набавка или постапка, вклучувајќи го и огласот за јавна набавка, претходното информативно
известување или периодичното индикативно известување кое се користи како замена за оглас за
јавна набавка, техничките спецификации, описната документација, предложените услови на
договорот, обрасците што ги пополнуваат кандидатите или понудувачите, информациите за
општоприменливите прописи и сета дополнителна документација;
„Технички спецификации“ се:во случај на јавна набавка на работи, збир на технички прописи
содржани во тендерската документација со кои се дефинирани потребните карактеристики на
материјалите, производите или стоките за да одговараат н",review_section_content,yes,,"5.УТВРДУВАЊЕ СПОСОБНОСТ..........................................................................................11
6.КРИТЕРИУМИ ЗА ИЗБОР НА НАЈПОВОЛНА ПОНУДА....................................................17
7.ОТВОРАЊЕ И ЕВАЛУАЦИЈА НА ПОНУДИТЕ................................",draft_from_target_section
REQ-SEC-1-3,тендерска_документација_01332-2026_20260206132608.pdf,section_extract,section_extract,1.3,1.3.Предмет на постапката за јавна набавка,"1.3.Предмет на постапката за јавна набавка
1.3.1.Предмет на постапката за јавната набавка е изведување работи- Изградба на собирна улица
С2 улица Новопроектирана 1 -„Источноколекторска“ во град Струга - прва фаза.
Детален опис на предметот на набавка е даден во техничките спецификации.
1.3.2.Предметот на набавката не е делив.
1.3.3.Договорот за јавната набавка ќе биде со времетраење од 12 месеци.
1.4.Применливи прописи
1.4.1.Оваа постапка се спроведува согласно со Законот за јавните набавки („Службен весник на
Република Македонија“ бр.24/2019 и „Службен весник на Република Северна Македонија“
бр.87/21 и 14/25) и важечките подзаконски акти.
1.4.2.При подготовка на својата понуда, економските оператори треба да ги имаат предвид
важечките прописи од областа на даноците и другите јавни давачки, работните односи, работните
услови, заштитата при работа, заштита на личните податоци. Сите прописи може да се најдат во
соодветните изданија на Службен весник на Република Северна Македонија. Дополнителни
податоци во однос на важечките прописи од горенаведените области, понудувачот може да добие
од Управата за јавни приходи, Царинската управа и Министерството за финансии (за даноците и
5
другите јавни давачки), Министерството за труд и социјална политика (за работните односи,
работните услови и заштитата при работа), Дирекцијата за заштита на личните податоци (за заштита
на личните податоци).",review_section_content,yes,,"1.3.Предмет на постапката за јавна набавка
1.3.1.Предмет на постапката за јавната набавка е изведување работи- Изградба на собирна улица
С2 улица Новопроектирана 1 -„Источноколекторска“ во град Струга - прва фаза.
Детален опис на предметот на набавка е даден во техничките специфи",draft_from_target_section
REQ-SEC-1-5,тендерска_документација_01332-2026_20260206132608.pdf,section_extract,section_extract,1.5,1.5.Општи мерки за спречување на корупцијата,"1.5.Општи мерки за спречување на корупцијата
1.5.1.Договорниот орган, во постапката за јавна набавка и при извршување на договорот, ќе ги
преземе сите потребни мерки со цел навремено откривање на корупцијата и отстранување или
намалување на штетните последици од истата.
1.5.2.Кај договорниот орган Општина Струга, лицето Ермира Мехмеди, контакт тел/моб. 046/781-
223, електронска адреса e.mehmedi@struga.gov.mk е овластено за прием на пријави за заштитено
внатрешно и надворешно пријавување од страна на укажувачи, а во врска со корупција во јавните
набавки.1
1.6.Вид на постапка за јавна набавка",review_section_content,yes,,"1.5.Општи мерки за спречување на корупцијата
1.5.1.Договорниот орган, во постапката за јавна набавка и при извршување на договорот, ќе ги
преземе сите потребни мерки со цел навремено откривање на корупцијата и отстранување или
намалување на штетните последици од истата.
1.5.2.Кај",draft_from_target_section
REQ-SEC-1-6-1,тендерска_документација_01332-2026_20260206132608.pdf,section_extract,section_extract,1.6.1,1.6.1.Договорот за јавна набавка ќе се додели со примена на отворена постапка.,"1.6.1.Договорот за јавна набавка ќе се додели со примена на отворена постапка.
1.6.2.Оваа постапка се спроведува со користење на електронски средства преку Електронскиот
систем за јавни набавки (во натамошниот текст: ЕСЈН), достапен на следнава интернет адреса
https://www.e-nabavki.gov.mk и Правилникот за начинот на користење на електронскиот систем за
јавни набавки („Службен весник на Република Северна Македонија“ бр. 64/2019 и 271/2019).
1.6.3.Доколку во текот на постапката за доделување договор за јавна набавка, најповолната
прифатлива понуда согласно условите на постапката е со цена повисока од износот на средства
утврден во одлуката за јавна набавка, договорниот орган може да ја измени одлуката и да
дообезбеди средства потребни за реализација на договорот, под услов понудената цена да не е
понеповолна од реалните цени на пазарот и да не го надминува вредносниот праг пропишан за
видот на постапката.
1.7.Посебни начини за доделување на договорот за јавна набавка
1.7.1.Електронска аукција
1.7.1.1.Договорот за јавна набавка ќе се додели со користење електронска аукција со цел
добивање нови цени корегирани надолу, односно нови вредности за одредени елементи од
понудите.
Поканата за учество на аукцијата ќе биде електронски испратена во поштенското сандаче на
корисничкиот профил на ЕСЈН на лицето за контакт наведено во Образецот за понуда кое претходно
е регистрирано во ЕСЈН.
1.7.1.2.Предмет на електронската аукција ќе биде Предмет на електронска аукција е -Цена.
Напомена: делот на понудата кој ќе биде предмет на е-аукција треба да се определи и изрази
во бројки или %.
1 Во согласност со членовите 4 и 5 од Законот за заштита на укажувачи
6
1.7.1.3.Сите понудувачи што поднеле прифатливи понуди, истовремено ќе се поканат да достават
нови цени или нови вредности за делот на понудата кој е предмет на електронска аукција.
1.7.1.4.Сите понудувачи во секоја фаза од аукцијата ќе имаат пристап до информациите кои ќе им
овозможат во секое време да го утврдат својот ранг.
1.7.1.5.Доколку во постапката за јавна набавка остане само една прифатлива понуда, електронска
аукција нема да се спроведе.
1.7.1.6.По завршувањето на електронската аукција, доколку предметот на набавката или
поединечниот дел се состои од повеќе ставки, цената на секоја од поединечните ставки ќе се
пресметува со соодветно намалување кое ќе биде еднакво на процентот на намалување на цената
на првичната п",review_section_content,yes,,"1.6.1.Договорот за јавна набавка ќе се додели со примена на отворена постапка.
1.6.2.Оваа постапка се спроведува со користење на електронски средства преку Електронскиот
систем за јавни набавки (во натамошниот текст: ЕСЈН), достапен на следнава интернет адреса
https://www.e-nabav",draft_from_target_section
REQ-SEC-3-4,тендерска_документација_01332-2026_20260206132608.pdf,section_extract,section_extract,3.4,3.4.Цена на понудата,"3.4.Цена на понудата
3.4.1.Во цената на понудата треба да се засметани сите трошоци и попусти на вкупната цена на
понудата, изразена во денари, без ДДВ кој се искажува посебно. Оттука, предмет на евалуација ќе
биде вкупната цена во денари со вклучени увозни царини без ДДВ.
Македонскиот денар ќе се користи како валута за утврдување на висината на банкарските гаранции
доколку се побарани во тендерската документација и тоа: банкарска гаранција на понудата,
банкарска гаранција за авансно плаќање и банкарска гаранција за квалитетно извршување на
договорот, висината на авансот (доколку e побаран) како и вредноста на договорот за јавна набавка
со најповолниот понудувач, доколку е со седиште во странство.
Курсната листа која ќе се користи е курсната листа на Народната банка на Република Северна
Македонија, а курсевите за размена се оние кои важеле 14 дена пред крајниот рок за поднесување
на понудите.
3.4.2.Економскиот оператор во листата на цени ја внесува цената за секој дел поединечно. 2
3.4.3.Економскиот оператор понудената цена задолжително ја внесува и во ЕСЈН преку веб
образецот „Поднеси понуда/пријава за учество“, панел „Детали“, во полето за внесување на цената.
Цената на понудата се пишува со бројки и букви.
3.5.Начин на плаќање
3.5.1.Со оглед на тоа што средствата за реализација на договорот се обезбедени од Буџетот на
РСМ, ќе се применат процедурите за исплата на средства од централниот буџет за 2026
година.
Носителот на набавката до договорниот орган ќе доставува времени ситуациии, градежен
двеник и градежна книга потпишани и заверени од страна на надзорниот орган.
Договорниот орган, доставената исплатна документација ќе ја достави до Министеството
за транспорт. Врз основа на доставената исплатна документација и извршената теренска
контрола, Министерството за транспорт ќе изврши трансфер на средства на посебна
наменска сметка на договорниот орган. Договрниот орган ќе ги исплати средствата на
2 Доколку предметот на набавка е оформен во делови
9
носителот на набавката во рок од 5 (пет) работни дена од денот на прием на средствата
на својата наменска сметка..
3.6.Начин и рок на изведување на Работи
3.6.1.Изведувачот, работите кои се предмет на овој договор ќе ги изврши согласно динамичкиот
план за изведување на работите кој ќе биде со согласност на двете договорни страни..
3.6.2.Рок за изведба е 6 месеци сметано од денот на воведување во работ.
3.7.Период н",review_section_content,yes,,"3.4.Цена на понудата
3.4.1.Во цената на понудата треба да се засметани сите трошоци и попусти на вкупната цена на
понудата, изразена во денари, без ДДВ кој се искажува посебно. Оттука, предмет на евалуација ќе
биде вкупната цена во денари со вклучени увозни царини без ДДВ.
Македо",draft_from_target_section
REQ-SEC-4-2,тендерска_документација_01332-2026_20260206132608.pdf,section_extract,section_extract,4.2,4.2.Краен рок за поднесување на понудите,"4.2.Краен рок за поднесување на понудите
4.2.1.Краен рок за доставување на понудите е 09.03.2026 година, до 10:00 часот.
4.2.2.Понудите се поднесуваат преку ЕСЈН на следнава веб адреса: https://www.e-nabavki.gov.mk .
4.2.3.По истекот на крајниот рок за поднесување на понудите истите нема да може да се
поднесат.",review_section_content,yes,,"4.2.Краен рок за поднесување на понудите
4.2.1.Краен рок за доставување на понудите е 09.03.2026 година, до 10:00 часот.
4.2.2.Понудите се поднесуваат преку ЕСЈН на следнава веб адреса: https://www.e-nabavki.gov.mk .
4.2.3.По истекот на крајниот рок за поднесување на понудите ист",draft_from_target_section
REQ-SEC-4-3,тендерска_документација_01332-2026_20260206132608.pdf,section_extract,section_extract,4.3,4.3.Содржина на понудата,4.3.Содржина на понудата,review_section_content,yes,,4.3.Содржина на понудата,draft_from_target_section
REQ-SEC-4-3-1,тендерска_документација_01332-2026_20260206132608.pdf,section_extract,section_extract,4.3.1,4.3.1.Понудата треба да е составена од следнава документација,"4.3.1.Понудата треба да е составена од следнава документација
 финансиска понуда
техничка понуда со бараните прилози кон техничката понуда
документи за докажување дека не постојат причини за исклучување од постапката,
документ за докажување на способноста за вршење на професионална дејност,
докази за исполнување на економската и финансиската способност
докази за исполнување на техничката или професионалната способност
11
изјава за сериозност на понудата
лиценца/дозвола/потврда како доказ дека се исполнети посебните услови за вршење на
дејноста пропишани со закон",review_section_content,yes,,"4.3.1.Понудата треба да е составена од следнава документација
 финансиска понуда
техничка понуда со бараните прилози кон техничката понуда
документи за докажување дека не постојат причини за исклучување од постапката,
документ за докажување на способноста за вршење на професи",draft_from_target_section
REQ-SEC-4-4,тендерска_документација_01332-2026_20260206132608.pdf,section_extract,section_extract,4.4,4.4.Подизведување,"4.4.Подизведување
4.4.1.Понудувачот може дел од договорот за јавна набавка да додели на подизведувач. Доколку
понудувачот користи подизведувач при извршувањето на договорот за јавна набавка, во
понудата:
Ги наведува сите подизведувачи, како и секој дел од договорот за кој има намера да го
додели на подизведувачи;
Доставува контакт податоци за законските застапници на предложените подизведувачи;
Доставува документација за утврдување способност на предложените подизведувачи и
Доставува барање од подизведувачот за директно плаќање, доколку подизведувачот го
бара тоа.
5.УТВРДУВАЊЕ СПОСОБНОСТ",review_section_content,yes,,"4.4.Подизведување
4.4.1.Понудувачот може дел од договорот за јавна набавка да додели на подизведувач. Доколку
понудувачот користи подизведувач при извршувањето на договорот за јавна набавка, во
понудата:
Ги наведува сите подизведувачи, како и секој дел од договорот за кој има на",draft_from_target_section
